,src,des
190,90,1575
191,90,1576
192,90,1577
193,91,1583
194,91,1584
195,91,1585
196,92,1636
197,93,1640
198,94,1640
199,95,1642
200,96,1646
201,96,1647
202,96,1648
203,97,1668
204,97,1669
205,97,1670
206,98,1678
207,98,1679
208,98,1680
209,99,1704
210,99,1705
211,99,1706
212,99,1707
213,100,1709
214,100,1710
215,103,1715
216,104,1719
217,105,1723
218,106,1727
219,107,1731
220,108,1736
221,109,1741
222,110,1746
223,111,1751
224,112,1755
225,113,1760
226,114,1764
227,115,1771
228,116,1775
229,116,1776
230,119,1781
231,120,1785
232,121,1789
233,122,1793
234,123,1797
235,124,1802
236,125,1807
237,126,1812
238,127,1817
239,128,1821
240,129,1826
241,130,1830
242,131,1834
243,132,1838
244,133,1842
245,134,1846
246,135,1850
247,136,1854
248,137,1858
249,138,1862
250,139,1867
251,140,1872
252,141,1877
253,142,1882
254,143,1887
255,144,1891
256,145,1895
257,146,1899
258,147,1910
259,147,1911
260,148,1914
261,148,1915
262,149,1914
263,149,1915
264,150,1916
265,150,1917
266,153,1922
267,154,1926
268,155,1930
269,156,1934
270,157,1938
271,158,1943
272,159,1948
273,160,1953
274,161,1958
275,162,1962
276,163,1967
277,164,1971
278,165,1982
279,166,1983
280,167,1986
281,168,1987
282,168,1988
283,168,1989
284,169,1997
285,169,1998
286,169,1999
287,170,2008
288,171,2009
289,171,2010
290,171,2011
291,172,2054
292,173,2055
293,174,2058
294,175,2059
295,175,2060
296,175,2061
297,176,2069
298,176,2070
299,176,2071
300,177,2080
301,178,2081
302,178,2082
303,178,2083
304,179,2102
305,179,2103
306,179,2104
307,179,2105
308,180,2112
309,180,2113
310,180,2114
311,181,2115
312,182,2147
313,182,2148
314,182,2149
315,183,2151
316,183,2152
317,183,2153
318,184,2155
319,185,2157
320,185,2158
321,185,2159
322,186,2161
323,187,2163
324,187,2164
325,187,2165
326,188,2166
327,189,2170
328,190,2170
329,191,2171
330,192,2172
331,193,2175
332,194,2176
333,194,2177
334,194,2178
335,195,2186
336,195,2187
337,195,2188
338,196,2197
339,197,2198
340,197,2199
341,197,2200
342,198,2228
343,198,2229
344,198,2230
345,199,2231
346,199,2232
347,201,2237
348,201,2238
349,202,2245
350,202,2246
351,204,2251
352,204,2252
353,205,2259
354,205,2260
355,206,2265
356,206,2266
357,206,2267
358,206,2268
359,207,2275
360,207,2276
361,207,2277
362,207,2278
363,208,2285
364,208,2286
365,208,2287
366,208,2288
367,209,2291
368,209,2292
369,211,2297
370,211,2298
371,212,2305
372,212,2306
373,214,2311
374,214,2312
375,215,2313
376,215,2314
377,216,2321
378,216,2322
379,217,2323
380,217,2324
381,217,2325
382,217,2326
383,218,2327
384,218,2328
385,218,2329
386,218,2330
387,219,2331
388,219,2332
389,220,2333
390,220,2334
391,221,2335
392,221,2336
393,222,2337
394,222,2338
395,223,2339
396,223,2340
397,224,2341
398,224,2342
399,225,2347
400,225,2348
401,226,2351
402,226,2352
403,228,2353
404,228,2354
405,229,2355
406,229,2356
407,230,2357
408,230,2358
409,231,2359
410,231,2360
411,232,2361
412,232,2362
413,233,2363
414,233,2364
415,234,2365
416,234,2366
417,235,2369
418,235,2370
419,236,2373
420,236,2374
421,237,2377
422,237,2378
423,238,2381
424,238,2382
425,239,2419
426,239,2420
427,239,2421
428,239,2422
429,240,2423
430,240,2424
431,242,2429
432,242,2430
433,243,2437
434,243,2438
435,245,2443
436,245,2444
437,246,2445
438,246,2446
439,247,2453
440,247,2454
441,248,2455
442,248,2456
443,248,2457
444,248,2458
445,249,2459
446,249,2460
447,249,2461
448,249,2462
449,250,2463
450,250,2464
451,251,2465
452,251,2466
453,252,2467
454,252,2468
455,253,2469
456,253,2470
457,254,2471
458,254,2472
459,255,2473
460,255,2474
461,256,2479
462,256,2480
463,257,2483
464,258,2567
465,258,2568
466,259,2569
467,259,2570
468,260,2587
469,261,2590
470,262,2631
471,263,2634
472,263,2635
473,264,2702
474,264,2703
475,265,2721
476,266,2724
477,267,2802
478,267,2803
479,267,2804
480,268,2807
481,269,2883
482,269,2884
483,269,2885
484,270,2886
485,271,2976
486,271,2977
487,272,2985
488,273,2993
489,273,2994
490,274,2993
491,274,2994
492,276,2997
493,277,3054
494,277,3055
495,277,3056
496,278,3064
497,278,3065
498,278,3066
499,279,3074
500,279,3075
501,279,3076
502,280,3078
503,281,3167
504,282,3199
505,283,3204
506,283,3205
507,284,3243
508,285,3362
509,286,3473
510,288,3477
511,288,3478
512,288,3479
513,289,3483
514,290,3484
515,290,3485
516,290,3486
517,291,3510
518,292,3520
519,292,3521
520,293,3534
521,293,3535
522,293,3536
523,293,3537
524,294,3644
525,295,3652
526,295,3653
527,295,3654
528,296,3669
529,296,3670
530,296,3671
531,297,3712
532,298,3749
533,298,3750
534,298,3751
535,298,3752
536,299,3864
537,299,3865
538,300,3896
539,300,3897
540,311,3980
541,312,4018
542,313,4037
543,314,4052
544,315,4069
545,316,4099
546,318,4107
547,318,4108
548,318,4109
549,320,4150
550,320,4151
551,332,4218
552,332,4219
553,332,4220
554,336,4270
